userID,itemID,played
u04348691,g78220743,1
u50639369,g36707721,1
u69692238,g47344447,1
u38690724,g88348345,1
u06072875,g66251542,1
u27481441,g39055346,1
u92937545,g20051407,1
u00230473,g41623816,1
u55833077,g96003471,1
u64030091,g03128638,1
u85961375,g61434161,1
u21121933,g71795407,1
u51044315,g78139956,1
u79438356,g19377155,1
u61896808,g22284227,1
u10096161,g58962531,1
u40276376,g01660600,1
u88835772,g05463839,1
u99229545,g36545542,1
u39506523,g57834425,1
u81952658,g31712310,1
u38644728,g02291184,1
u56266459,g94517064,1
u00874815,g79904092,1
u72216053,g17604638,1
u20447401,g47915473,1
u73134199,g67139666,1
u81780378,g59271404,1
u98869198,g10962300,1
u68410984,g32799642,1
u76337229,g07571275,1
u08766791,g46448875,1
u55381716,g72028177,1
u20566880,g68302537,1
u74934282,g30541991,1
u74610114,g20435241,1
u49468329,g47352460,1
u02707450,g51181091,1
u96135866,g15714062,1
u61545412,g21097782,1
u75422714,g57734956,1
u85736221,g01660600,1
u96375702,g70274773,1
u31753305,g29752784,1
u18639863,g19813381,1
u69465618,g75042518,1
u71731340,g71764063,1
u97870918,g38617825,1
u89339816,g43595278,1
u05202684,g77328045,1
u41793614,g81608348,1
u27141768,g23762514,1
u94926561,g00288786,1
u08355821,g89122297,1
u18820716,g07132329,1
u46675288,g21351410,1
u22676835,g26760273,1
u21156229,g18030920,1
u50119761,g81456217,1
u24114573,g74342189,1
u99077364,g47344447,1
u97675067,g17807252,1
u55547913,g23109078,1
u69365425,g97784906,1
u41605687,g01873417,1
u02115872,g36338988,1
u88361580,g60926645,1
u87426831,g14368997,1
u34643799,g89200271,1
u51416462,g92711177,1
u71346354,g47087082,1
u10641211,g16899372,1
u83381900,g29741733,1
u64190663,g63396588,1
u20948233,g74493125,1
u33806561,g61075551,1
u51504468,g56751692,1
u00382024,g10773791,1
u25036365,g26274477,1
u12720645,g82994209,1
u28198194,g71128555,1
u46176705,g15632833,1
u18774098,g40499587,1
u90742229,g45232069,1
u27252828,g20420793,1
u21403200,g41577769,1
u45214023,g61264440,1
u92083302,g66575805,1
u75608167,g17604638,1
u52218989,g68168423,1
u50097554,g80035010,1
u55276977,g72890241,1
u09421397,g68302537,1
u19119107,g74343362,1
u40295568,g71822589,1
u67857090,g53666531,1
u21501138,g66216718,1
u72218324,g74940678,1
u79281996,g77330694,1
u09703080,g09482600,1
u95168407,g06399124,1
u58467820,g03420056,1
u10104854,g89997386,1
u42743189,g75228197,1
u67095637,g90153689,1
u48087366,g45232069,1
u44585980,g16952539,1
u16077798,g46300937,1
u17566669,g99039675,1
u31583354,g24479985,1
u73718543,g41031307,1
u81096358,g11862712,1
u25657821,g60607670,1
u61984333,g95962067,1
u50097554,g68559005,1
u78380052,g71370190,1
u21637572,g94300691,1
u60183059,g31370047,1
u37052319,g24656407,1
u76307639,g17704742,1
u29321637,g54944921,1
u18206371,g17807252,1
u12428190,g73792397,1
u41538078,g84433673,1
u18293265,g36707721,1
u58993803,g45232069,1
u31201511,g38871794,1
u52006032,g75248233,1
u67343366,g94693950,1
u05925641,g18492081,1
u77352632,g19179172,1
u40959771,g47321452,1
u87833081,g61004361,1
u59081447,g11862712,1
u89244914,g16087475,1
u61576266,g59271404,1
u74036086,g34397868,1
u45208672,g06266910,1
u55473341,g59317800,1
u83097722,g95792323,1
u70389962,g35155801,1
u31490960,g34621957,1
u25180573,g62683832,1
u11246911,g06045292,1
u56399548,g61364485,1
u83551005,g65055990,1
u80388752,g70072143,1
u95102047,g11862712,1
u14449720,g29054099,1
u19914130,g10773791,1
u37294872,g26911208,1
u58471931,g03420056,1
u28885642,g47981354,1
u70647035,g22284227,1
u51174639,g13449021,1
u88835772,g84465937,1
u60870972,g72886346,1
u10488607,g62481736,1
u48749199,g28309560,1
u41933731,g37422652,1
u93079036,g72724018,1
u92675462,g87757756,1
u05310170,g03136155,1
u49442307,g90827572,1
u29004052,g61856392,1
u54599716,g68302537,1
u57375580,g08143802,1
u02661966,g66678119,1
u82197279,g70742092,1
u69137549,g83595955,1
u32456321,g83223954,1
u12864301,g98585688,1
u52088709,g78518895,1
u50722734,g12460730,1
u46907777,g52607080,1
u55714698,g66258359,1
u86258656,g20051407,1
u82248021,g69249829,1
u28865657,g75310688,1
u95774090,g10773791,1
u69957279,g94257083,1
u33872491,g61877459,1
u99768026,g18342664,1
u60956035,g91362829,1
u28425138,g80979867,1
u16335943,g39845845,1
u27205339,g13343607,1
u04893836,g33284293,1
u71486940,g31560999,1
u50086910,g00288786,1
u30906233,g47087082,1
u95774090,g07717755,1
u96347433,g97744219,1
u37104306,g33591260,1
u76754664,g29714557,1
u55699496,g11919936,1
u93631801,g46950698,1
u12741451,g46421142,1
u31393471,g15360200,1
u12266561,g10773791,1
u77930643,g88529278,1
u01497310,g89122297,1
u38860000,g59833534,1
u17742070,g03262233,1
u78304409,g00605015,1
u87534292,g32680601,0
u00914251,g25195707,0
u44824365,g58854798,0
u69168994,g00385171,0
u74934282,g14806591,0
u02906788,g95805513,0
u35844632,g63046613,0
u08586826,g06819571,0
u92465525,g39075066,0
u50690284,g49368897,0
u34690083,g90063494,0
u79438356,g04423005,0
u84107660,g29016489,0
u24256911,g63149989,0
u23937279,g16543743,0
u15844193,g61913894,0
u66008466,g56595409,0
u79801558,g07086210,0
u42207476,g12521098,0
u81077786,g99216201,0
u08258862,g85277798,0
u77378317,g24849398,0
u51062008,g96340072,0
u79025668,g91815777,0
u89703849,g59271404,0
u55093422,g32989876,0
u29576207,g95682510,0
u05088496,g29464734,0
u89482132,g39564597,0
u39599062,g59132435,0
u83720525,g51880393,0
u68722473,g53733678,0
u52693207,g34122842,0
u69957279,g29888880,0
u76695873,g85747469,0
u22769746,g50545830,0
u73312807,g83291729,0
u44594988,g14055591,0
u96980242,g00083675,0
u25042283,g85103579,0
u85288110,g88059692,0
u69394986,g48878537,0
u66399737,g23106667,0
u08942444,g04226156,0
u26800137,g89122297,0
u29718959,g31948580,0
u62402243,g03136155,0
u46285135,g94266185,0
u90784003,g82729324,0
u84685369,g36701702,0
u11194965,g72841273,0
u61089862,g30541991,0
u33951621,g49010464,0
u23335732,g76823106,0
u99613619,g24054500,0
u98484614,g41577769,0
u21261196,g50399525,0
u35298149,g61685766,0
u56399548,g03488908,0
u59370809,g94547789,0
u55775774,g65175011,0
u26651259,g77574960,0
u23210251,g73792397,0
u17224257,g57779102,0
u49076616,g53996086,0
u53420470,g44582104,0
u16116202,g11919936,0
u58246803,g96187396,0
u50987399,g13612183,0
u67143531,g59544573,0
u93655272,g34204104,0
u25438529,g39810177,0
u97999106,g13451594,0
u98443157,g74412462,0
u54507745,g10946181,0
u51175241,g45259451,0
u35666144,g53947521,0
u52585979,g66113128,0
u15827297,g78336897,0
u80016522,g81175459,0
u61755488,g72772720,0
u65526955,g15376352,0
u79311898,g72890241,0
u53316375,g71624193,0
u61948708,g24862366,0
u76337229,g83517324,0
u42896872,g82166573,0
u85921592,g32618319,0
u20132431,g28740995,0
u00715488,g29566013,0
u60564624,g83607000,0
u62593459,g67726716,0
u30647811,g96938345,0
u98158963,g86123931,0
u13620759,g84569465,0
u46422197,g75416425,0
u53543007,g50363949,0
u96364924,g82181072,0
u57027153,g29592534,0
u81310029,g77565012,0
u70835980,g88509571,0
u60584353,g15547870,0
u57130814,g67650495,0
u18198302,g39007567,0
u29004052,g89554109,0
u35434324,g08220648,0
u29419712,g68626659,0
u25657821,g70976074,0
u14083278,g38813436,0
u84062881,g01959969,0
u15763015,g89012109,0
u81779282,g42729032,0
u67081608,g35914138,0
u46422197,g59259028,0
u80165894,g41077930,0
u20778676,g22161219,0
u31052108,g72301701,0
u67084531,g35678007,0
u50097048,g20420793,0
u60956035,g02400837,0
u54669683,g98534046,0
u11593267,g00785638,0
u64398351,g68808834,0
u89478667,g98075409,0
u94977887,g68547272,0
u66968893,g51560220,0
u68225433,g35366649,0
u06535577,g17749950,0
u36025454,g16586637,0
u96019728,g01373359,0
u60473832,g72886346,0
u42702163,g82874353,0
u15111837,g53041186,0
u29419712,g96221632,0
u02906788,g84536339,0
u49817851,g31844904,0
u93087874,g37670161,0
u42921970,g02984868,0
u62610693,g54689480,0
u86837249,g48584419,0
u91640743,g26760273,0
u61082324,g68967575,0
u82502934,g35296108,0
u66004745,g16653801,0
u10402813,g47239872,0
u08730023,g15380661,0
u31609337,g67646663,0
u92134089,g24576552,0
u76745785,g51560220,0
u10804532,g55239305,0
u11464339,g24656407,0
u84554687,g67726716,0
u58947884,g02141122,0
u93915033,g88632905,0
u85183634,g41077930,0
u37959553,g52187292,0
u52695457,g00385171,0
u85588071,g67973751,0
u78578337,g16369263,0
u75597994,g51093074,0
u99590760,g14979379,0
u38718529,g89914581,0
u95213459,g65734768,0
u26651259,g38224894,0
u72952508,g95560020,0
u37274930,g88258978,0
u82276354,g15090160,0
u92083302,g00045539,0
u27823790,g24816539,0
u16220374,g53715495,0
u39534714,g62481736,0
u36252269,g12818877,0
u87799097,g22409994,0
u84512016,g65734768,0
u61150089,g09533499,0
u97099051,g48452334,0
u62365327,g44635234,0
u31135608,g33591260,0
u69137549,g76949075,0
u11400327,g33568860,0
u90945829,g67301465,0
u92729375,g89793168,0
u54111399,g93882251,0
u68530602,g24274307,0
u25180573,g99934462,0
u74426406,g70132690,0
u67309742,g26393615,0
u64030091,g86428226,0
u24541889,g26345826,0
u20316991,g58218995,0
u69861266,g61214579,0
u14407800,g32904933,0
u34600363,g17702591,0
u31605448,g61078876,0
u06266052,g32271815,0
u02402833,g03488908,0
u52498232,g25261479,0
u42411555,g34621957,0
u33908008,g78970626,0
u69825040,g79540922,0
u31548470,g13018310,0
u64157292,g99496555,0
u36610257,g18252834,0
u75552947,g84882498,0
u48340663,g83757895,0
u69465618,g17411454,0
u90130076,g87848963,0
u45711549,g21101440,0
u32456321,g72890241,0
u04695380,g35366649,0
u31245260,g29034331,0
u74573586,g96483956,0
u36078563,g16369263,0
u03887694,g62447508,0
u06109427,g73594265,0
u60975696,g84328247,0
u33085406,g11697649,0
u37098825,g52786930,0
u14981323,g49010464,0
u08135758,g31448607,0
u22096553,g28586425,0
u46685808,g82275622,0
u66660782,g11613366,0
u58998893,g89239380,0
u33994300,g70822619,0
u17759890,g52607080,0
u55309834,g58564429,0
u78532330,g03071909,0
u45713244,g21481926,0
u25036365,g72301701,0
u09833175,g15180883,0
u59568450,g48541719,0
u72460514,g00657913,0
u21233168,g22024304,0
u02507193,g11473691,0
u42025067,g54858064,0
u03516535,g93227220,0
u89855328,g55987459,0
u71346354,g15041108,0
u92905321,g16050093,0
u19719654,g16050093,0
u58912859,g03052006,0
u29017568,g45086997,0
u47470615,g28963745,0
u79574037,g65052090,0
u54479503,g41031307,0
u50086910,g56626398,0
u64368070,g18537530,0
u02276429,g19242120,0
u03203266,g06993647,0
u15250211,g17981761,0
u82528197,g15265313,0
u90509755,g09383924,0
u29302274,g70011042,0
u95484217,g38168420,0
u49842960,g77640255,0
u41227532,g96804017,0
u32771256,g75248233,0
u61791810,g71624193,0
u19057918,g09881593,0
u02126281,g14257535,0
u32158093,g02984868,0
u21934617,g21050126,0
u32473559,g24576552,0
u66004745,g82654445,0
u99921366,g67650495,0
u18846988,g49445983,0
u18406102,g28112086,0
u91673094,g06083995,0
u37103371,g14979379,0
u30258510,g20420793,0
u19599296,g05152528,0
u97799002,g24457601,0
u73074491,g34204104,0
u88361580,g19856409,0
u21233168,g95765068,0
u08898885,g85021436,0
u24898713,g61018623,0
u64337644,g09881593,0
u79303552,g40532988,0
u05692952,g04423005,0
u91343803,g92694999,0
u04836696,g03304317,0
u89365224,g56460004,0
u20237145,g94834981,0
u93124412,g43653207,0
u25150038,g17507217,0
u67243762,g99544321,0
u97764793,g35997967,0
u42166729,g41467284,0
u62757983,g41940044,0
u57035589,g37015483,0
u02211193,g04423005,0
u85269168,g99513625,0
u76404562,g22386746,0
u70389962,g20435241,0
u57877998,g60903743,0
u36098188,g29657740,0
u37555146,g36471550,0
u77668657,g18658878,0
u76625956,g95842407,0
u80541052,g92017077,0
u81055090,g05900475,0
u93072491,g98727077,0
u06746174,g59544573,0
u87165125,g68132896,0
u22286703,g71101689,0
u50086910,g61004361,0
u24610597,g27796235,0
u79381473,g60416652,0
u82943357,g47669117,0
u66004745,g68559005,0
u30207117,g40422262,0
u50584769,g39075066,0
u12502495,g48237937,0
u46075637,g64963995,0
u74896566,g58553804,0
u65883423,g15090160,0
u77351829,g78336897,0
u17884154,g54099326,0
u19075325,g06199403,0
u73735056,g37446712,0
u45635865,g01176191,0
u91862741,g54227334,0
u47732229,g15870705,0
u35871341,g77340663,0
u61482504,g54087643,0
u36368445,g38440799,0
u55093422,g66258359,0
u63686582,g58561718,0
u63229947,g64432243,0
u67143531,g62370166,0
u00791934,g32680601,0
u73273194,g74105866,0
u51062008,g00083675,0
u20566880,g76463699,0
u24139989,g17416271,0
u99615598,g29546269,0
u51872234,g15376352,0
u04695380,g98908589,0
u50987399,g99544321,0
u69158652,g00475133,0
u90087391,g74105866,0
u26800137,g84276329,0
u54511224,g33626084,0
u10803498,g63333063,0
u83845547,g08672397,0
u26810316,g92711177,0
u57508791,g59317800,0
u67932163,g81274828,0
u46440137,g54703242,0
u46422197,g90836168,0
u50754309,g45880815,0
u79289617,g74380807,0
u81058112,g67274965,0
u26246234,g03825189,0
u45713244,g92468669,0
u03606376,g00243828,0
u31712305,g25241241,0
u29861752,g76027154,0
u72478974,g58129520,0
u85801219,g38649631,0
u96733126,g85833036,0
u80880312,g90348447,0
u78875726,g69142385,0
u45884104,g28952305,0
u55525583,g18569645,0
u17061439,g73428396,0
u79483995,g30214084,0
u26022408,g45880815,0
u54274967,g82847106,0
u11977499,g04641598,0
u79621856,g27495791,0
u05925641,g66187454,0
u32383577,g95842407,0
u90013638,g68547272,0
u35345442,g98831995,0
u01768310,g73594265,0
u03233576,g28952305,0
u58504548,g36356257,0
u63606659,g24656407,0
u61237602,g17712832,0
u52662370,g15632833,0
u18556594,g85778787,0
u62365327,g71370190,0
u50936984,g55716971,0
u74137551,g84415162,0
u55294871,g56709551,0
u09660080,g47352460,0
u79355096,g71624193,0
u02129594,g69425217,0
u80064824,g26569451,0
u03749090,g61075551,0
u51581636,g92469827,0
u26345786,g04838458,0
u27754940,g00290491,0
u82727393,g24662129,0
u82999931,g67650495,0
u47661995,g23826249,0
u66568694,g54194919,0
u84107660,g86256371,0
u47129563,g22858599,0
u38871576,g69971844,0
u93683322,g22313283,0
u73487372,g42356245,0
u83427263,g43636148,0
u26933725,g71655058,0
u09703080,g15742115,0
u03431726,g25962198,0
u31245260,g41467284,0
u30730456,g58811265,0
u17280357,g35135475,0
u92381286,g32839914,0
u66376398,g59109370,0
u53134535,g62683832,0
u56788026,g33866234,0
u18506333,g38762269,0
u42100273,g93882251,0
u22346040,g40531835,0
u17484711,g68967575,0
u61683676,g61364485,0
u27205339,g75730019,0
u11960893,g32641844,0
u54654852,g25357537,0
u66968893,g25170902,0
u03085578,g78138671,0
u32706320,g03042130,0
u23484702,g06065657,0
u95036303,g32202849,0
u51545733,g96483956,0
u04759919,g07241100,0
u70160774,g52756366,0
u81349942,g65858971,0
u14125630,g51573323,0
u88835772,g15371817,0
u39532419,g03307912,0
u62203024,g12866073,0
u36137576,g89498071,0
u81914083,g65991028,0
u04430455,g76514199,0
u17513326,g46527418,0
u33316686,g90063494,0
u90733484,g92454558,0
u78081211,g51450658,0
u79131192,g84951444,0
u31201511,g32174391,0
u01822396,g87795702,0
u45818240,g57898966,0
u26102740,g74380807,0
u75222770,g56621675,0
u55344934,g38024861,0
u83206928,g60186029,0
u37501198,g27093115,0
u63952530,g31156952,0
u09796001,g66296428,0
u38860000,g55567630,0
u25087987,g68460338,0
u70734575,g32174391,0
u03124291,g09572072,0
u89482132,g58479043,0
u30530866,g41623816,0
u89855328,g85485988,0
u75148448,g36336692,0
u82868412,g21097782,0
u09621573,g25063114,0
u64934997,g50132983,0
u44065947,g85117340,0
u57508791,g71764063,0
u02211193,g52140787,0
u29615491,g68349895,0
u21483313,g35648086,0
u15930213,g14867677,0
u07426800,g52771362,0
u21451966,g31948580,0
u90742229,g84372351,0
u15010009,g06921499,0
u85865115,g33568860,0
u29006683,g72574918,0
u20194412,g48770215,0
u70628300,g55951975,0
u92437348,g20531516,0
u64463975,g78818328,0
u05548301,g82194239,0
u00584629,g09241277,0
u49961321,g09805199,0
u09842258,g39764415,0
u70694256,g56500643,0
u17081932,g18827702,0
u62201021,g38338955,0
u11760972,g83773334,0
u22185524,g34940797,0
u13941749,g79613605,0
u27257486,g37670161,0
u88078966,g43689131,0
u98268996,g55997413,0
u40780359,g36958384,0
u22509254,g82441703,0
u26046733,g98908589,0
u65501677,g90836168,0
u17313321,g83424757,0
u77305148,g57658162,0
u53954956,g68972072,0
u59857204,g06299036,0
u75222565,g57779102,0
u81014462,g77806076,0
u28260148,g14937000,0
u70594237,g86256371,0
u97246800,g15064446,0
u47040501,g49167205,0
u44657132,g75441153,0
u28260148,g39394945,0
u83963659,g13943116,0
u27217054,g26654626,0
u76739688,g57658162,0
u84107660,g38113774,0
u45653038,g41185938,0
u17077729,g46554909,0
u32200747,g60416652,0
u81513204,g92469827,0
u39566284,g00805292,0
u55381716,g43928104,0
u14351210,g03465503,0
u29321637,g39422502,0
u15708066,g07625242,0
u70503952,g60509936,0
u75519304,g23526298,0
u19659420,g41896919,0
u54665662,g94410811,0
u55714698,g35678007,0
u80800629,g51325735,0
u20246964,g63870321,0
u44304781,g06286334,0
u77022894,g98969338,0
u03604519,g47321452,0
u28629898,g36060349,0
u28772315,g26937993,0
u48925924,g95108210,0
u88849773,g28713033,0
u26810316,g61076572,0
u61566227,g30982262,0
u79876988,g30832734,0
u65746127,g18283520,0
u29401175,g52756366,0
u62054025,g82194239,0
u92507062,g64509433,0
u05612975,g46300937,0
u33062891,g58862435,0
u92729375,g34381901,0
u28574327,g29703718,0
u64671579,g89492775,0
u14768941,g01104341,0
u69825040,g56595409,0
u59268285,g60222751,0
u22987840,g36859945,0
u80948418,g82181072,0
u24116990,g36356257,0
u22120134,g18127481,0
u22260403,g87968210,0
u45635162,g01482840,0
u51944505,g50545830,0
u00874815,g01914885,0
u53247100,g88161192,0
u44521634,g31844904,0
u86609329,g25806829,0
u60614761,g15360200,0
u35787069,g81642335,0
u17998950,g19440662,0
u78162454,g16543743,0
u84223749,g68182978,0
u76211356,g18492081,0
u69508485,g14512041,0
u28624116,g53947521,0
u60159476,g41623816,0
u80990711,g08220648,0
u41883931,g93104383,0
u82632907,g93072028,0
u44357789,g15339821,0
u58634399,g73387951,0
u01256631,g50444948,0
u34253509,g73173393,0
u37104306,g24194110,0
u67552707,g66187454,0
u03482508,g36859945,0
u59534345,g69929359,0
u73753509,g56626398,0
u75597994,g67857266,0
u76337229,g35870742,0
u69257437,g68559005,0
u07485786,g01660600,0
u40625911,g29714557,0
u79686847,g80431145,0
u29258017,g26129292,0
u41006818,g95560020,0
u81562258,g36841558,0
u97764793,g19475656,0
u11882275,g10440938,0
u00874815,g89554109,0
u67343366,g46932837,0
u13431842,g60949442,0
u49928935,g38792981,0
u66524517,g83737994,0
u80158356,g57676011,0
u99615598,g10773791,0
u77204704,g85632182,0
u42476560,g51095765,0
u60985517,g92740322,0
u97802984,g53536844,0
u79095699,g79613605,0
u32222598,g66935237,0
u62011304,g10440938,0
u65232091,g43698728,0
u34716927,g35050376,0
u75708099,g05510401,0
u95351735,g07086210,0
u81014462,g21764818,0
u43739751,g32757860,0
u58471931,g59132435,0
u11800784,g71128555,0
u80126884,g15380661,0
u32813538,g36879809,0
u61683676,g70836954,0
u25208254,g52607080,0
u37555146,g11075424,0
u21687568,g76822730,0
u68854619,g38337771,0
u06489976,g75498630,0
u94977887,g51325735,0
u91862741,g48512616,0
u14581640,g59132435,0
u95609094,g85692281,0
u85736221,g39156230,0
u31422800,g00919878,0
u04386987,g85736370,0
u18506333,g37013952,0
u23465530,g58218995,0
u23377517,g81880185,0
u73735056,g75366057,0
u51276578,g74105866,0
u39204633,g15380661,0
u22289886,g12104166,0
u98617602,g98969338,0
u76099430,g17514824,0
u37887653,g87889911,0
u12849065,g88607112,0
u93268038,g01540872,0
u55871111,g31193524,0
u58160600,g51325735,0
u10457632,g32943027,0
u73735056,g71371078,0
u42476560,g30838069,0
u72952508,g58561718,0
u96347560,g33084376,0
u55129513,g79027240,0
u14649675,g33466586,0
u65880888,g50444948,0
u59898940,g97931549,0
u19599296,g25170902,0
u47037823,g19179172,0
u60086062,g31865043,0
u90170064,g09533499,0
u59755606,g06322315,0
u55525583,g52182535,0
u06266674,g59358411,0
u67512581,g59027363,0
u80085723,g67071738,0
u99468023,g72143347,0
u08935902,g72683624,0
u37729922,g64965309,0
u82769036,g37670161,0
u23800330,g97931549,0
u11801346,g01086845,0
u17283215,g27865586,0
u27151367,g46092771,0
u47228590,g24508767,0
u15238678,g10053132,0
u73735056,g47981354,0
u38577182,g50610377,0
u93463598,g55933232,0
u32069058,g57559679,0
u32947785,g12946119,0
u08258862,g64596037,0
u74426406,g51682801,0
u91703040,g99090834,0
u85535259,g33598656,0
u35036355,g06399124,0
u87131427,g20435241,0
u68038246,g68547272,0
u67992680,g01896032,0
u72927964,g18252834,0
u82502934,g46092771,0
u98940351,g25063114,0
u14756830,g96483956,0
u72671384,g00473085,0
u30562362,g04830062,0
u87037495,g66201852,0
u05581149,g28403640,0
u06109427,g62704618,0
u07261238,g68940279,0
u57035589,g79861485,0
u97610504,g16906718,0
u51491029,g99496555,0
u16899299,g57303786,0
u55854800,g23826249,0
u35434324,g21597766,0
u85063575,g27594854,0
u77598069,g41348232,0
u18093411,g32839914,0
u73074491,g63046613,0
u91136278,g48118089,0
u76679954,g72301701,0
u03482508,g76810548,0
u74849356,g27495791,0
u68905669,g93355263,0
u15540225,g70852781,0
u26970308,g30832734,0
u79876988,g54703242,0
u94593536,g90153689,0
u06535577,g13451594,0
u82978282,g67071738,0
u05310170,g85711869,0
u61414326,g00605015,0
u60614761,g61506667,0
u89793393,g05510401,0
u33150820,g01373359,0
u98582042,g38617933,0
u64774218,g32411592,0
u36671031,g03508032,0
u12891480,g14135886,0
u79892305,g84397720,0
u14184813,g58521117,0
u87037495,g10675976,0
u04836696,g57303786,0
u02489695,g77928371,0
u53335666,g71838956,0
u70241565,g32303199,0
u11812854,g87015205,0
u68343562,g78336897,0
u34337404,g11919936,0
u76615183,g66678119,0
u03233576,g63554433,0
u94693442,g48753510,0
u61683676,g91411903,0
u82528197,g55383272,0
u22953425,g32343874,0
u80189546,g52140787,0
u07815768,g09805199,0
u18428226,g35997967,0
u14091840,g69425217,0
u95363567,g96839895,0
u25219514,g57752541,0
u84133862,g32245303,0
u17384601,g58646191,0
u63714492,g96187396,0
u10844426,g95916447,0
u85748295,g08672397,0
u73963959,g97310160,0
u13037838,g82716620,0
u76337229,g41089681,0
u87994715,g42513315,0
u70840120,g61856392,0
u38419315,g98961542,0
u75791008,g70163968,0
u58591954,g43436077,0
u40458481,g49445983,0
u46176705,g16895800,0
u70612070,g39179145,0
u18342475,g52733706,0
u74161217,g65175011,0
u22382786,g89194710,0
u19544357,g90983990,0
u17742070,g40422262,0
u81877628,g01756122,0
u86609329,g19831304,0
u64280940,g22161219,0
u82534734,g42338732,0
u44960885,g70836954,0
u03203266,g58479043,0
u50190344,g05974045,0
u93430299,g29566013,0
u93124412,g49387258,0
u84093743,g35822718,0
u46176705,g53223749,0
u30926175,g84476497,0
u63682797,g15001137,0
u16580314,g55335836,0
u61553061,g84994417,0
u70787120,g46448875,0
u01957748,g97578901,0
u32979268,g77859458,0
u33085406,g74295208,0
u79876696,g72333190,0
u55442405,g19845803,0
u19771394,g76120150,0
u21577500,g06399124,0
u38156828,g02337832,0
u24851483,g10923163,0
u33191206,g19686730,0
u60257317,g62054141,0
u27264973,g76578408,0
u24139989,g12000126,0
u03403769,g15552748,0
u19310770,g83723284,0
u90174553,g43188612,0
u56788026,g85490453,0
u28326815,g69735369,0
u57130814,g43642048,0
u14581640,g63333063,0
u03997304,g33165761,0
u67279642,g67139666,0
u72915898,g22868280,0
u35787180,g01944662,0
u97050705,g35149166,0
u75148448,g47086763,0
u42100273,g21544048,0
u65982776,g33702735,0
u70787120,g18306019,0
u61595280,g60559218,0
u54591881,g57963463,0
u15352744,g63989484,0
u74840413,g82004731,0
u76320021,g03167855,0
u26640329,g82874353,0
u93175909,g86163916,0
u01590632,g61465953,0
u44867654,g47957144,0
u85476507,g86082690,0
u35062240,g62915473,0
u41373867,g94834981,0
u05612975,g02395333,0
u96300874,g89239380,0
u63883620,g46546900,0
u30562362,g19425343,0
u86760789,g08978402,0
u05548301,g05594944,0
u08299432,g53302271,0
u71363357,g83934429,0
u26861253,g99830215,0
u57508791,g24741744,0
u14140705,g74857369,0
u44872394,g96870434,0
u03586135,g80441672,0
u18467854,g99811345,0
u80583554,g67911273,0
u23382784,g32757860,0
u69626763,g85642901,0
u60416190,g00663854,0
u59583857,g24741744,0
u48369340,g96665580,0
u33042402,g69372699,0
u61884625,g53666531,0
u02592171,g76120150,0
u36078563,g40422262,0
u04763917,g73173393,0
u46047319,g01914885,0
u35592645,g15547870,0
u03556571,g71581383,0
u84917319,g54194919,0
u38234741,g38302836,0
u06776988,g51322209,0
u41284746,g92018877,0
u27086190,g77681780,0
u00357752,g90581288,0
u92179319,g25286249,0
u00875922,g72886346,0
u75519304,g48753510,0
u63190088,g61434161,0
u77638664,g42986038,0
u85872383,g18827702,0
u31013123,g83425645,0
u79892305,g49387258,0
u50132276,g47321452,0
u85504030,g78826016,0
u89276565,g83798590,0
u30064155,g32839914,0
u79736245,g22839997,0
u62769322,g69425217,0
u48627436,g72873062,0
u01564493,g58766175,0
u18484676,g33702735,0
u01347278,g68576907,0
u56796374,g40531835,0
u04771226,g57992239,0
u91505067,g26097525,0
u63671803,g67147300,0
u18820716,g26937993,0
u40188349,g58911251,0
u30911756,g05031080,0
u04495704,g72683624,0
u44162697,g08672397,0
u85957710,g29298348,0
u77044163,g49391160,0
u09473210,g10444367,0
u89127451,g15035813,0
u05538780,g57060412,0
u90043542,g51325735,0
u06380787,g21582704,0
u82010477,g33702735,0
u55957105,g73387951,0
u91855861,g49391160,0
u82510080,g07535543,0
u17136292,g58644903,0
u85865115,g46421079,0
u58254457,g53666531,0
u84107660,g38724809,0
u03556571,g23104067,0
u27604897,g58646191,0
u35251403,g45424921,0
u88835772,g62022066,0
u51701905,g48350599,0
u62644689,g02141122,0
u51641312,g67615026,0
u39314471,g05358844,0
u51336628,g71371078,0
u81193371,g89492775,0
u87799097,g32770457,0
u18990480,g57176944,0
u71714710,g18146279,0
u72986401,g24816539,0
u22964372,g92018877,0
u64860701,g73792397,0
u44162697,g88090167,0
u40188349,g73922641,0
u33420141,g77916923,0
u90228895,g38357837,0
u43492331,g67857266,0
u94023633,g58644903,0
u27264973,g02948692,0
u29627473,g18127481,0
u91007831,g67840560,0
u08795743,g84951444,0
u22808577,g46267372,0
u34635617,g03167855,0
u37209377,g79904092,0
u94896583,g34765721,0
u82238117,g92782480,0
u47904373,g16586637,0
u03501925,g34493061,0
u58564595,g68808834,0
u59176252,g05043853,0
u78816515,g07895907,0
u46422197,g44459813,0
u05559940,g78811835,0
u24862646,g35048444,0
u02507193,g99544321,0
u90218848,g60559218,0
u01122566,g13451594,0
u00211549,g70479705,0
u69158652,g35914138,0
u51962149,g12104166,0
u44657132,g53014992,0
u26046733,g14432383,0
u22988270,g59355932,0
u09221116,g64965309,0
u58469024,g98969338,0
u27481441,g47177002,0
u86737531,g66197269,0
u04063875,g27953205,0
u72927964,g85021436,0
u88306638,g82317851,0
u99590760,g57032458,0
